arg-id,comment-id,argument
A1073.0_0,1073.0,電車で混雑時、掴む吊り革がない
A1074.0_0,1074.0,スーパーなどでレジの待ち時間が長い
A1075.0_0,1075.0,ジムの混雑状況がわからない
A1076.0_0,1076.0,ジムで、どのマシンが使われているか、あと何分で空くかがわからない
A1077.0_0,1077.0,ポイントカードをなくしてしまう（スマホでまとめたい）
A1078.0_0,1078.0,キャッシュレス決済でお金を使っている感覚が薄れ、使い過ぎてしまう
A1079.0_0,1079.0,バスの遅延、混雑状況がわからない
A1080.0_0,1080.0,飲食店でご飯をおかわりする時、三杯目くらいから恥ずかしくなってくる
A1081.0_0,1081.0,教習所で乗車実習を行った際、教官に注意されたことを実習終わりまでに忘れてしまう
A1082.0_0,1082.0,他大学の人と比べて自分は能力的にどの立ち位置にいるかを知る機会が少ない
A1083.0_0,1083.0,飲食店の混み具合が、行ってみるまでわからない
A1084.0_0,1084.0,スケジュールがすでに入っているにも関わらず、誤って新しい予定を入れてしまう（ダブルブッキングを自動で知らせる）
A1085.0_0,1085.0,大学の履修で、卒業までに何の科目が足りていないかが分かりにくい
A1086.0_0,1086.0,サークルで他大学とイベントを行う際に連携がうまくいかない
A1087.0_0,1087.0,サークルの合宿で、宿との行き違いが多く起きてしまう
A1088.0_0,1088.0,サークルで仕事の引き継ぎがうまくいかない（内容の抜け漏れがある）
A1089.0_0,1089.0,ちょっとした段差でつまづくことが増えた（地味にショック）
A1090.0_0,1090.0,名前が出てこない人が週に3人はいる（顔は覚えてる）
A1091.0_0,1091.0,健康診断の結果が“要精密検査”ばかりで、もう見たくない
A1092.0_0,1092.0,病院に行っても、検査結果が来るまでの数日間が不安すぎる
A1093.0_0,1093.0,自分の病気の説明が専門用語すぎて意味不明
A1094.0_0,1094.0,親の介護で病院同行するけど、診断内容を説明できない
A1095.0_0,1095.0,子どもや、パートナー、知り合いとの会話が減ってなんとなく寂しい
A1096.0_0,1096.0,転職や副業したいが、自分のキャリアをどう活かせるか分からない
A1097.0_0,1097.0,飲み会が減って人間関係の距離がつかめない
A1098.0_0,1098.0,「運動しなきゃ」と思っても、どこかしら痛くて続かない
A1099.0_0,1099.0,夜中に目が覚めてスマホを見る→眠れなくなる
A1100.0_0,1100.0,オンラインでの予約や申請、結局電話が表示され連絡すると、セールスマーケティングが目的で「WEBでやってください」にハマる
A1101.0_0,1101.0,テレワークで太りがち／腰痛や姿勢に不安が増えた
A1102.0_0,1102.0,画像診断を受けても、結局“また別の病院へ”が面倒
A1103.0_0,1103.0,自宅で検査できたらラクなのに、通院のたびに有給が減る
A1104.0_0,1104.0,結果、異常なしだったけど、医師から説明がなくて不安
A1105.0_0,1105.0,胃カメラやCTの画像を見せられても「どこがどう悪いの？」と感じる
A1106.0_0,1106.0,セカンドオピニオンを聞きたいけど、医者に悪い気がして言えない
A1107.0_0,1107.0,健康意識はあるが、YouTube健康動画は内容が玉石混交
A1108.0_0,1108.0,最近「孤独死」という言葉に敏感になっている
A1109.0_0,1109.0,メールの叩きを作ること
A1110.0_0,1110.0,スケジュール管理・調整
A1111.0_0,1111.0,就活の進捗管理・確認
A1112.0_0,1112.0,電話で名乗らない人に折り返すべきか判断できないこと
A1113.0_0,1113.0,インカレ他大学の人でどの大学が一番近いのか？が分からない
A1114.0_0,1114.0,経費の申請で出発・到着駅を入力したら自動で値段が出るようにしたい
A1115.0_0,1115.0,美容院でお願いしていた髪型と異なること
A1116.0_0,1116.0,自分に本当に必要な通知が埋もれてしまうこと
A1117.0_0,1117.0,YouTube/Podcastで英語の時に日本語で理解できないこと
A1118.0_0,1118.0,読んだ本のメモが整理されない、記憶に残らないこと
A1119.0_0,1119.0,冷蔵庫の中身が出先で分からないこと
A1120.0_0,1120.0,研究の進捗管理が難しい（先行事例があるのに参考にできない）
A1121.0_0,1121.0,電車のどの車両が一番行きたい出口改札に近いのかが分からない
A1122.0_0,1122.0,カレンダーでMTG申請した後、SlackでもリマインドDMを手動で送らないといけない
A1123.0_0,1123.0,ある分野の勉強計画を立てること
A1124.0_0,1124.0,学食アプリで推定残高が表示されないこと
A1125.0_0,1125.0,自分が寄付したお金が何に使われたのか不明なこと
A1126.0_0,1126.0,広告で画面がいっぱいになり、探したい情報を探しにくいこと
A1127.0_0,1127.0,気を抜くとYouTubeを開いて動画沼になってしまうこと
A1128.0_0,1128.0,摂取したものの栄養バランスが分からない
A1129.0_0,1129.0,買い物の最適化ができたらいい（何をどの店で買えば一番節約できるか）
A1130.0_0,1130.0,何に、どれくらいの時間を使っているのか分からない
A1131.0_0,1131.0,目的の分からない議論・MTGが設置されること
A1132.0_0,1132.0,Twitterへの投稿を一括で管理できたらいい
A1133.0_0,1133.0,メンタルヘルスを管理できるアプリがあればいい
A1134.0_0,1134.0,読書記録がもっと楽で楽しくできたらいい
A1135.0_0,1135.0,自分が一日で視聴した情報源の感想を管理できるサービスが欲しい
A1136.0_0,1136.0,インプットのログを簡単に付けられるサービスが欲しい
A1137.0_0,1137.0,Notionへの書き込みを簡略化するサービスが欲しい
A1138.0_0,1138.0,自分の一日の行動を簡略化するのが難しい
A1139.0_0,1139.0,自分が注文したいメニューの情報が分からない
A1140.0_0,1140.0,その日一日でインプットした情報が次の日には忘れてしまう
A1141.0_0,1141.0,習慣化が難しい
A1142.0_0,1142.0,ちょっとしたきっかけをくれる何かが欲しい
A1143.0_0,1143.0,メンタルのちょっとしたアシスタントが欲しい
A1144.0_0,1144.0,自分のテイストした何かを記録できたら良い
A1145.0_0,1145.0,自分が巡った飲食店を管理できると良い
A1146.0_0,1146.0,食生活のアドバイスが欲しい
A1147.0_0,1147.0,エクスプレッシブライティングを続けたい
A1148.0_0,1148.0,VibeCodingの指南書が欲しい
A1149.0_0,1149.0,自分の興味のある分野の最先端の情報を知りたい
A1150.0_0,1150.0,5年10年先までの計画を管理できない
A1151.0_0,1151.0,簡易的にタイムボクシングをカレンダーに作ってくれる
A1152.0_0,1152.0,ゴミの日を忘れてしまう
A1153.0_0,1153.0,混む道路を通りたくない
A1154.0_0,1154.0,冷蔵庫の中身を把握してないまま買い物をする
A1155.0_0,1155.0,鍵をかけたかどうか忘れる
A1156.0_0,1156.0,機器のコードが絡まる
A1157.0_0,1157.0,Wi-Fiが突然切れる
A1158.0_0,1158.0,ネット注文でサイズが合わない
A1159.0_0,1159.0,手が濡れている状態で電子機器を触れない
A1160.0_0,1160.0,電車やバスなどの運行状況がわからない
A1161.0_0,1161.0,公共料金の請求を忘れる
A1162.0_0,1162.0,スマホの容量がすぐなくなる
A1163.0_0,1163.0,通販で買ったものが多い時、何がいつ届くのか忘れる
A1164.0_0,1164.0,通知が多すぎて大事な通知を見逃す
A1165.0_0,1165.0,公共トイレの場所がわからない
A1166.0_0,1166.0,遠出で現在地が瞬時にわからない
A1167.0_0,1167.0,様々なATMの手数料が把握しきれない
A1168.0_0,1168.0,外食でのアレルギー成分のチェックがめんどくさい
A1169.0_0,1169.0,今日の料理が思い浮かばない
A1170.0_0,1170.0,電車で寝過ごす
A1171.0_0,1171.0,サイトのパスワードが増えすぎて管理ができない
A1172.0_0,1172.0,忘れ物をしたことを家を出た後に思い出す
A1173.0_0,1173.0,駅のホームでどの車両が空いているか分からない
A1174.0_0,1174.0,スマホの充電ケーブルがどこにあるか分からなくなる
A1175.0_0,1175.0,図書館で空いている席を探すのが面倒
A1176.0_0,1176.0,学食の混雑具合が行ってみないと分からない
A1177.0_0,1177.0,天気予報アプリが当たらない
A1178.0_0,1178.0,講義の課題を提出したかどうか不安になる
A1179.0_0,1179.0,授業の出席確認を忘れてしまう
A1180.0_0,1180.0,Zoomリンクが毎回違って探しづらい
A1181.0_0,1181.0,グループワークで誰が何をやってるのか分かりづらい
A1182.0_0,1182.0,カフェで電源席が空いているか分からない
A1183.0_0,1183.0,バスが時間通りに来ない
A1184.0_0,1184.0,自転車の鍵をよく無くす
A1185.0_0,1185.0,購入した教科書がどこにあるか分からなくなる
A1186.0_0,1186.0,勉強計画を立てても三日坊主になる
A1187.0_0,1187.0,ノートや資料がバラバラで探しにくい
A1188.0_0,1188.0,コピー機の操作が複雑で分かりづらい
A1189.0_0,1189.0,アルバイトのシフトが急に変わると分からない
A1190.0_0,1190.0,コンビニに行っても買うものを忘れる
A1191.0_0,1191.0,眠すぎて朝の目覚ましに気づかない
A1192.0_0,1192.0,今日誰が部活、サークルに来ているのかわからない
A1193.0_0,1193.0,学校のWi-Fiが遅くて繋がりにくい
A1194.0_0,1194.0,教室の空き状況が分からない
A1195.0_0,1195.0,学食の混雑具合が見えない
A1196.0_0,1196.0,忘れ物をしたとき、友達に借りられるかすぐに分からない
A1197.0_0,1197.0,どの授業で課題が出ているか把握しきれない
A1198.0_0,1198.0,提出期限を忘れてしまうことがある
A1199.0_0,1199.0,自転車置き場がいつも満車で探すのが大変
A1200.0_0,1200.0,雨の日の靴がすぐ濡れて不快
A1201.0_0,1201.0,遅刻しそうなときにバスの現在位置が分からない
A1202.0_0,1202.0,カフェでコンセント付きの席が空いているか分からない
A1203.0_0,1203.0,教科書やノートを忘れて授業に困る
A1204.0_0,1204.0,テスト範囲が分かりにくい
A1205.0_0,1205.0,スマホをいじりすぎて勉強に集中できない
A1206.0_0,1206.0,飲み物の自販機が売り切れだと分かるのが遅い
A1207.0_0,1207.0,友達と会う場所を決めるのが毎回面倒
A1208.0_0,1208.0,傘を忘れてびしょ濡れになる
A1209.0_0,1209.0,急な授業変更の情報が伝わりにくい
A1210.0_0,1210.0,一緒に課題をやる相手が見つからない
A1211.0_0,1211.0,授業で発表するスライドの作成が手間
A1212.0_0,1212.0,学校周辺のトイレの場所が分かりづらい
A1213.0_0,1213.0,ノートが何冊もあって、どれがどの授業のか分からなくなる
A1214.0_0,1214.0,筆記用具をよく忘れる
A1215.0_0,1215.0,ものが捨てられず、部屋が汚い
A1216.0_0,1216.0,ディベートや哲学対話のテーマが似通ってしまう
A1217.0_0,1217.0,適したアイスブレイクのネタを考えるのが難しい
A1218.0_0,1218.0,日記が続かない
A1219.0_0,1219.0,WSでカウントダウンを表示すると、焦って逆に話し合いが進まない
A1220.0_0,1220.0,読んだ本の内容を忘れがち
A1221.0_0,1221.0,新しい趣味がほしい
A1222.0_0,1222.0,布団から出たくない
A1223.0_0,1223.0,カレンダーとToDoリストが別々で困る
A1224.0_0,1224.0,旬や季節を生活に取り入れたい
A1225.0_0,1225.0,部屋に植物を置いて、季節を小さく感じたい
A1226.0_0,1226.0,神社や寺のマナーを知りたい
A1227.0_0,1227.0,出かけたいけど、目的地が決まらない
A1228.0_0,1228.0,恥ずかしくならないレベルまで地名を覚えたい
A1229.0_0,1229.0,リストを作っても、忘れ物が多い
A1230.0_0,1230.0,それぞれがお金を出し合ってしまい、割り勘が複雑になってしまう
A1231.0_0,1231.0,ゼミ合宿の車内で話が弾まなくなる
A1232.0_0,1232.0,就活の想定質問がわからない
A1233.0_0,1233.0,自分だけのギャグがほしい
A1234.0_0,1234.0,気軽に呼び合えるニックネームを作りたい
A1235.0_0,1235.0,チームで仕事してるときに各自が電話で話した内容がわからない
A1236.0_0,1236.0,夕方お菓子をついつい食べてしまうが、よくないので記録したい
A1237.0_0,1237.0,サロンパスを肩にはるときにペロンと端っこがむける
A1238.0_0,1238.0,家の鍵をしめる瞬間に考え事をしてると、鍵しめたかどうかあとで不安になる
A1239.0_0,1239.0,ふだん現金を使わなくなったので小銭が入ってないと焦ることがある
A1240.0_0,1240.0,家族全員が見たい映画がそろわず選ぶのに時間がかかる
A1241.0_0,1241.0,靴下がすぐやぶれる
A1242.0_0,1242.0,家の前でボールを思いっきり蹴れる場所が少ない
A1243.0_0,1243.0,アイスコーヒーを入れる水筒を買いたいがコンビニのコーヒーが補充できないから困る
A1244.0_0,1244.0,子供の紙のプリントが多く、お絵かきもすきなので紙がやたら増える
A1245.0_0,1245.0,古本がたくさんあるがメルカリでレア値ついてるものがありそうだがそれを調べるのがめんどくさい
A1246.0_0,1246.0,家族で管理している植木鉢の植物に誰がいつ水をあげたかわからなくなる（飼ってる金魚も同じ）
A1247.0_0,1247.0,年賀状の返信していない
A1248.0_0,1248.0,エアコンがない部屋のエアコンをどうするか考えないと真夏しんどい
A1249.0_0,1249.0,中指を負傷し治るかなと思ったら2ヶ月たってもまだ腫れている
A1250.0_0,1250.0,事務所にて共有備品の管理をGoogleカレンダーでしているが、物品（SIMカードなど）の紛失が頻発している
A1251.0_0,1251.0,オフィス内の温度設定で好みが分かれ、調整が難しい
A1252.0_0,1252.0,目が疲れる
A1253.0_0,1253.0,腰が痛い
A1254.0_0,1254.0,雨の日の荷物めんどい
A1255.0_0,1255.0,外付けSSDをつけっぱなしにしようとするとぶらーんとなって邪魔
A1256.0_0,1256.0,amazonのレビューを見てもバカなのでいいのか悪いのか判断できない
A1257.0_0,1257.0,Q10で「なんかいい」韓国コスメを買いたいのに、何買えばいいのか途方にくれる
A1258.0_0,1258.0,one passwordとgoogle passwordが干渉することがある
A1259.0_0,1259.0,歯を磨く時、裏が見えずちゃんと磨けてるのか不安。たまに鏡で見てぎょっとする
A1260.0_0,1260.0,世界はフラットになったのに、テレビ放送だけは外国のものが見れない。外国のテレビ見たい。
A1261.0_0,1261.0,小学校のおたよりが紙とアプリに分散していて情報がまとまらない
A1262.0_0,1262.0,ガソリン価格の地域分布が分からないので近場で入れるしかない
A1263.0_0,1263.0,外タレの来日ライブのチケット情報を一括で見れるサイトがない
A1264.0_0,1264.0,amazonでサイズ指定して検索ができないため収納に合う商品が探しづらい
A1265.0_0,1265.0,持ち歩き型トートバッグを畳むときぐしゃっとなってイラっとする
A1266.0_0,1266.0,google mapで地域全体の今空いている店を検索できない
A1267.0_0,1267.0,Joiさんが忙しすぎて収録時間が確保できない
A1268.0_0,1268.0,Joiさんのインタビュー相手が決まらない
A1269.0_0,1269.0,Joiさんが天才すぎて頭がついていかない
A1270.0_0,1270.0,英語を使わないとどんどん忘れる
A1271.0_0,1271.0,冷凍庫の奥底でカピカピになった食べ物がよく発掘される
A1272.0_0,1272.0,冷蔵庫の中身を順当に減らしてたのに義母から大量の食料が届いて全て狂う
A1273.0_0,1273.0,Slackで誰とどこで話していたのかわからなくなる
A1274.0_0,1274.0,気がつくとTikTokで時間が溶けている
A1275.0_0,1275.0,CITポータルのUIがパソコン前提で作られていて不快
A1276.0_0,1276.0,段ボールや牛乳パックの解体が面倒
A1277.0_0,1277.0,店舗やサービスごとにアプリをインストールしないとサービスが受けられない
A1278.0_0,1278.0,電車の混雑に巻き込まれると体力を削られて不愉快
A1279.0_0,1279.0,ポイント支払いの制度が複雑
A1280.0_0,1280.0,ATMでできることが少ない
A1281.0_0,1281.0,楽譜の採譜がめんどくさい
A1282.0_0,1282.0,水場の掃除が大変
A1283.0_0,1283.0,書類でのやり取りがめんどくさい
A1284.0_0,1284.0,みどりの窓口の待機時間が無駄
A1285.0_0,1285.0,ビニール袋を購入するやり取りが無駄
A1286.0_0,1286.0,通勤通学の移動時間が無駄
A1287.0_0,1287.0,予定管理が面倒
A1288.0_0,1288.0,タスクスケジュール管理ができない
A1289.0_0,1289.0,目覚まし時計のようにタスクをアラートしてくれるものが欲しい
A1290.0_0,1290.0,サブスクリプションの管理が面倒
A1291.0_0,1291.0,会議の議事録を取るのが面倒
A1292.0_0,1292.0,複数人の予定調整が面倒、もっと隙間時間で予定を詰めたい
A1293.0_0,1293.0,リスクアセスメントを考えるのが大変
A1294.0_0,1294.0,ゴミ出しがだるい
A1295.0_0,1295.0,道が上下で重なる部分のナビが見づらい
A1296.0_0,1296.0,漫画を何巻まで買ったか忘れてしまう
A1297.0_0,1297.0,やることの優先順位付けができない
A1298.0_0,1298.0,調べたいことが学校であったのに家に帰ると忘れてしまう
A1299.0_0,1299.0,筋トレのメニューを毎回考えるのが面倒だが同じものばかりだと飽きる
A1300.0_0,1300.0,自炊のレパートリーが増えない
A1301.0_0,1301.0,自分の月の支出がわからない
A1302.0_0,1302.0,趣味に一緒に取り組んでくれる仲間がおらずモチベーションにムラが出る
A1303.0_0,1303.0,こういう人に出会いたいが出会い方がわからない
A1304.0_0,1304.0,グループディスカッションをするときに話題に困る
A1305.0_0,1305.0,雑談のネタがない
A1306.0_0,1306.0,毎日絵の練習をしていると飽きてしまう日がある
A1307.0_0,1307.0,バイクの消耗品の交換時期がわからない
A1308.0_0,1308.0,バイクの修理を自分でしたいがどこをどう修理したらいいかわからない
A1309.0_0,1309.0,睡眠時間が遅くなりがち
A1310.0_0,1310.0,一人暮らしだと食事の栄養が偏る
A1311.0_0,1311.0,友達との雑談の内容をすぐに忘れてしまう
A1312.0_0,1312.0,ネットの情報が正しいか正しくないか判断できない
A1313.0_0,1313.0,学校への不満を問い合わせても改善されない
A1314.0_0,1314.0,読みたい本がどこに売っているかわからない
A1315.0_0,1315.0,論文を書く際に決まった記法なのか確認するのが大変
A1316.0_0,1316.0,研究のアイデアが出てこない
A1317.0_0,1317.0,英語の論文をそのまま同じ形式で日本語に訳してPDFにしてほしい
A1318.0_0,1318.0,シャンプー1回したのか忘れる
A1319.0_0,1319.0,周辺のお店の在庫を一気見したい
A1320.0_0,1320.0,各お店のキャッシュレス取り扱い情報を一つのアプリで知りたい
A1321.0_0,1321.0,今日の天気に合わせたコーディネートを自分が持ってる服から提案してほしい
A1322.0_0,1322.0,寝る前にスマホ等の充電忘れを教えてほしい
A1323.0_0,1323.0,1週間分の食事をまとめて作れるように必要なものと手順を提案してほしい
A1324.0_0,1324.0,冷蔵庫、調味料の在庫を買い物のとき知りたい
A1325.0_0,1325.0,大学を24時間開放してほしい
A1326.0_0,1326.0,研究アイデアを共有していろんな人と煮詰めたい
A1327.0_0,1327.0,就活で各会社ごとに自己PRや研究内容を入力するのが面倒
A1328.0_0,1328.0,YouTubeで同じような動画ばかりおすすめに出てつまらない
A1329.0_0,1329.0,学生証をスマートフォンに取り込みたい
A1330.0_0,1330.0,学生証に生年月日を書いてほしい（成人の証明ができない）
A1331.0_0,1331.0,manabaとCITポータル、出席システム、勤怠システムなどシステムが分かれていて面倒
A1332.0_0,1332.0,ポイントカード系を一つのアプリに集約したい
A1333.0_0,1333.0,学食の混雑度のグラフが見たい
A1334.0_0,1334.0,洋式トイレがいつも使われていて使えない（和式トイレは空いてる）
A1335.0_0,1335.0,教室のWiFiが弱い
A1336.0_0,1336.0,静かな講義中お腹がなって気まずい
A1337.0_0,1337.0,雨の日にズボンの裾が濡れて不快
A1338.0_0,1338.0,スマホで成立するのにPCを持ってくるように言われて、ただ持ち歩いているだけになる
A1339.0_0,1339.0,トイレに行きにくい静けさ
A1340.0_0,1340.0,混雑した電車の中でリュックが当たって痛い
A1341.0_0,1341.0,女子トイレがいつも混んでる
A1342.0_0,1342.0,靴が乾いていない状態で登校
A1343.0_0,1343.0,エレベーター待っているのになかなか来ない
A1344.0_0,1344.0,イヤホンのコードが絡まる
A1345.0_0,1345.0,降水確率10%なのに家を出た瞬間雨が降る
A1346.0_0,1346.0,会計時、小銭を探している間待たせるのが嫌でお札払いをして小銭だらけになる
A1347.0_0,1347.0,目覚ましが鳴った記憶がない
A1348.0_0,1348.0,スマホの写真が同じようなものばかりで取捨選択がめんどくさい
A1349.0_0,1349.0,スマホを探すときマナーモードで鳴らず意味がない
A1350.0_0,1350.0,トイレで手洗い場が濡れていて荷物を置けず洗いにくい
A1351.0_0,1351.0,デザインが気に入って買った靴で靴擦れ
A1352.0_0,1352.0,スマホのスクショを雰囲気で消してしまいがち
A1353.0_0,1353.0,スマホ画面がすぐ指紋だらけになって恥ずかしい
A1354.0_0,1354.0,出前がたまに冷めてくることがある
A1355.0_0,1355.0,春は朝昼夜の温度変化がありすぎて服が決まらない
A1356.0_0,1356.0,ライブの過去のレポが探しにくい
A1357.0_0,1357.0,カフェのコンセント、WiFiがあるかわからない
A1358.0_0,1358.0,QRや電子決済ができるお店かわからない
A1359.0_0,1359.0,提出課題を出したかどうかわからない
A1360.0_0,1360.0,どの支払方法が一番還元率がいいのか知りたい
A1361.0_0,1361.0,名刺をまとめたい
A1362.0_0,1362.0,月にいくら使ったかわからない
A1363.0_0,1363.0,読んだ本や持っている本がわからない
A1364.0_0,1364.0,読んでいる本の気になる部分をその場でテキストで記録できないのが不便
A1365.0_0,1365.0,日本語訳が出ないと紙の外国語の本が読めない
A1366.0_0,1366.0,有給取得状況がすぐにわからない
A1367.0_0,1367.0,旬のものを食べたいがメニューがうかばない
A1368.0_0,1368.0,メイクやファッションの情報が若すぎる
A1369.0_0,1369.0,似合うファッションがわからない
A1370.0_0,1370.0,日々の気持ちを記録したいが日記を書くのは面倒
A1371.0_0,1371.0,睡眠の長さや質がどう自分の体調にかかわっているのか知りたいがわからない
A1372.0_0,1372.0,天気や月の満ち欠けが体調に影響あると感じるがよくわからない
A1373.0_0,1373.0,ちょっとした不調を改善する方法を知りたいが調べてもよくわからない
A1374.0_0,1374.0,通訳のない外国語のセミナーが理解できない
A1375.0_0,1375.0,（重複）通訳のない外国語のセミナーが理解できない
A1376.0_0,1376.0,無意識にスマホを触ってしまい無駄な時間をすごしてしまう
A1377.0_0,1377.0,スマホやアプリの使い方がよくわからない
A1378.0_0,1378.0,職場に緊急連絡が必要な時に連絡先が探せない
A1379.0_0,1379.0,LINE交換した相手の詳細をわすれてしまう
A1380.0_0,1380.0,食生活を改善したいが自炊が面倒
A1381.0_0,1381.0,日々の美容対策の効果を一目で比較できないのが残念
A1382.0_0,1382.0,会話が減ると、顔の筋肉の硬直や脳の衰えが不安
A1383.0_0,1383.0,翌日の気候で着るものを選ぶのが面倒
A1384.0_0,1384.0,課題を提出したかどうか、不安になる
A1385.0_0,1385.0,カフェの空席状況が行ってみないとわからない
A1386.0_0,1386.0,空き日程でイベント探したいが、探しきれなくて見落としてしまう
A1387.0_0,1387.0,少しだけゲームとかやりたいが好みのものがない
A1388.0_0,1388.0,友達と映画の予定を決めるのが面倒
A1389.0_0,1389.0,見たい動画がないわけではないが、これを見たいと思える動画がない
A1390.0_0,1390.0,オンラインショッピングで欲しい商品がすぐに見つからない
A1391.0_0,1391.0,作った料理のレシピを忘れてしまう
A1392.0_0,1392.0,あまり話したことがない人だけがいるリモート会議へ参加するのが気まずい
A1393.0_0,1393.0,スマートフォンの通知が多すぎて集中できない
A1394.0_0,1394.0,旅行先の情報がまとまっておらず、計画が難しい
A1395.0_0,1395.0,印鑑や爪切りをどこに置いたか忘れてしまう
A1396.0_0,1396.0,リモートワーク中に、今空いているか、話しかけていいかわからない
A1397.0_0,1397.0,家電製品や家具の組み立ての説明書を読むのが面倒
A1398.0_0,1398.0,傘を持っていくべきか迷う
A1399.0_0,1399.0,オンラインショッピングで購入した商品がいつ届くか把握しておくのが面倒
A1400.0_0,1400.0,スーパーで買うものを忘れてしまう
A1401.0_0,1401.0,粗大ごみの料金をすぐに知りたい
A1402.0_0,1402.0,リモート会議に途中で参加したときに話し出しづらい
A1403.0_0,1403.0,部屋のコーディネートをどうすればいいかわからない
A1404.0_0,1404.0,服をオンラインで買う際の着用感がわからない
A1405.0_0,1405.0,飲食店で並びたくない
A1406.0_0,1406.0,1日の摂取カロリーがわからない
A1407.0_0,1407.0,忘れてるタスクがないか把握するのが難しい
A1408.0_0,1408.0,明細書の誤記チェック
A1409.0_0,1409.0,期限管理、確認
A1410.0_0,1410.0,タスク管理
A1411.0_0,1411.0,タイムチャージ管理
A1412.0_0,1412.0,業務ルーチンのまとめ
A1413.0_0,1413.0,ジャーナル作成
A1414.0_0,1414.0,売り上げ試作
A1415.0_0,1415.0,集客方法
A1416.0_0,1416.0,弁理士試験の情報集め
A1417.0_0,1417.0,案件ごとのチェックリスト作成
A1418.0_0,1418.0,エクセルのような柔軟性のあるアプリをスマホでも気軽に使いたい
A1419.0_0,1419.0,特許調査：類似語を出す
A1420.0_0,1420.0,特許調査：IPC、FI、Fタームを生成
A1421.0_0,1421.0,特許調査：検索ワードを多く含む文献順に表示
A1422.0_0,1422.0,特許調査：調査観点との関連性をAIなりにコメント
A1423.0_0,1423.0,意見書の作成
A1424.0_0,1424.0,補正書の作成
A1425.0_0,1425.0,拒絶理由通知の解説
A1426.0_0,1426.0,明細書の図面番号の漏れを発見する
A1427.0_0,1427.0,iPhoneの画像を日時情報を維持したままPCに保存
A1428.0_0,1428.0,通学バスのリアルタイム位置が分からず、時間が読めない
A1429.0_0,1429.0,保育園や幼稚園からのお知らせを見落としたり、管理が大変
A1430.0_0,1430.0,子ども用品のサイズ感が分かりづらく、ネットで買うと失敗することがある
A1431.0_0,1431.0,公園や子ども向け施設の混雑状況が事前に分からない
A1432.0_0,1432.0,公園の設備を知りたい（遊具、トイレ、ベンチ、自動販売機など）
A1433.0_0,1433.0,献立を考えるのも調べるのもめんどくさい
A1434.0_0,1434.0,よく買い忘れをするので、食料品、日用品の買い物リストがあるといいな
A1435.0_0,1435.0,物価高なので、リアルタイムで光熱費使用量がわかるといいな
A1436.0_0,1436.0,DVD、本など、貸出状況がオンラインで確認できない
A1437.0_0,1437.0,子育てや介護など、ライフステージに応じたどんな支援があるか分かりにくい
A1438.0_0,1438.0,デジタルツールが苦手、少し慣れたスプレッドシートから請求書を作りたい
A1439.0_0,1439.0,社内アンケートはするが、見える化されていない
